time,open,high,low,close,EMA,EMA,EMA,ADX,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1716764400,2340.345,2340.345,2339.01,2339.105,2335.84595059859,2336.81509528949,2335.7629551378145,49.935484111951034,64.10482576176337,64.39441995691139,NaN,NaN,NaN,NaN,NaN,NaN
1716764700,2339.105,2340.27,2338.895,2339.1,2335.917468167852,2337.0228138995362,2335.893819642214,51.45101354120393,64.06210872210929,65.46280859448756,NaN,NaN,NaN,NaN,NaN,NaN
1716765000,2339.1,2339.99,2338.48,2339.89,2336.0047765597674,2337.2834671813966,2336.0505325974214,48.05891924071118,67.82594559960134,65.46278031801589,NaN,NaN,NaN,NaN,NaN,NaN
1716765300,2339.89,2340.79,2339.35,2340.25,2336.0980781738385,2337.553151983088,2336.2152175936008,48.757820220728945,69.44617564102373,65.17088783847615,NaN,NaN,NaN,NaN,NaN,NaN
1716765600,2340.25,2340.25,2337.805,2337.845,2336.1364720601277,2337.579683620989,2336.279130629146,40.39678527438377,50.55037365527197,63.663148928637106,NaN,NaN,NaN,NaN,NaN,NaN
1716765900,2337.845,2338.765,2337.845,2338.765,2336.19424190496,2337.6874396554445,2336.376615702513,33.70795731730762,55.67641507643725,64.28557587893751,NaN,NaN,NaN,NaN,NaN,NaN
1716766200,2338.765,2338.765,2337.985,2338.48,2336.2444783466094,2337.7594905958586,2336.459101361238,28.356894951646698,53.75828086198117,64.31460376898455,NaN,NaN,NaN,NaN,NaN,NaN
1716766500,2338.48,2338.485,2337.28,2337.855,2336.279874426904,2337.7681732689625,2336.5138424843267,28.839733476496786,49.594977354789904,63.63436296530849,NaN,NaN,NaN,NaN,NaN,NaN
1716766800,2337.855,2338.095,2337.215,2337.92,2336.315921142796,2337.781975699057,2336.568985916314,29.62276998692624,50.042060245412735,62.90256782523213,NaN,NaN,NaN,NaN,NaN,NaN
1716767100,2337.92,2338.225,2337.65,2337.8,2336.3485382605368,2337.78361427187,2336.6172609784194,28.474240555894458,49.147840902830225,61.50379256955862,NaN,NaN,NaN,NaN,NaN,NaN
1716767400,2337.8,2337.975,2336.65,2336.74,2336.35714181525,2337.688740247155,2336.6220742733835,33.51228928105607,41.81426982636434,59.35653438128624,NaN,NaN,NaN,NaN,NaN,NaN
1716767700,2336.74,2337.3,2336.74,2337.28,2336.377424412717,2337.651582042868,2336.6478752822704,37.54272826118537,46.3459471602155,57.713145445232534,NaN,NaN,NaN,NaN,NaN,NaN
1716768000,2337.28,2337.375,2336.125,2336.74,2336.385393106943,2337.568710948062,2336.651488016299,43.29935871291553,42.65474891083363,55.73841818229467,NaN,NaN,NaN,NaN,NaN,NaN
1716768300,2336.74,2337.455,2336.6,2336.86,2336.3958240276693,2337.5042826800563,2336.6596649568364,46.48951368970906,43.7607114174338,53.48462008114774,NaN,NaN,NaN,NaN,NaN,NaN
1716768600,2336.86,2337.035,2335.575,2336.52,2336.398553169918,2337.414802436415,2336.6541878997054,52.34426860546242,41.255850309558355,51.85255040599024,NaN,NaN,NaN,NaN,NaN,NaN
1716768900,2336.52,2336.575,2335.745,2336.415,2336.398914638711,2337.3239113058316,2336.64480798207,57.028072538065125,40.461146431164394,50.16676738520846,NaN,NaN,NaN,NaN,NaN,NaN
1716769200,2336.415,2336.55,2336.09,2336.475,2336.4005868444538,2337.246737550756,2336.638148845518,60.77511568414729,41.180529713028854,48.26352339331043,NaN,NaN,NaN,NaN,NaN,NaN
1716769500,2336.475,2336.87,2336.265,2336.8,2336.4093651555645,2337.2061250461416,2336.6444959496152,56.807777477606024,45.167881040759205,46.52935949329153,NaN,NaN,NaN,NaN,45.167881040759205,NaN
1716769800,2336.8,2337.25,2336.07,2336.08,2336.4021263609366,2337.103750041947,2336.6223588535518,47.22779949537662,38.70868535396331,45.68352461462662,NaN,NaN,NaN,NaN,NaN,NaN
1716770100,2336.08,2336.08,2335.06,2335.73,2336.387354353004,2336.9788636744975,2336.5873643887066,47.401738638491864,35.93320760401406,44.27329550945354,NaN,NaN,NaN,NaN,NaN,NaN
1716770400,2335.73,2336.01,2334.525,2335.175,2336.3607092023885,2336.814876067725,2336.531977549934,49.84230434532348,31.902869298383365,42.71219468348227,NaN,NaN,31.902869298383365,NaN,NaN,NaN
1716770700,2335.175,2335.785,2334.755,2335.785,2336.3480562528853,2336.721250970659,2336.5026843126816,51.79475691078876,40.10672344561035,42.03446226139801,NaN,NaN,NaN,NaN,NaN,NaN
1716771000,2335.785,2336.39,2335.485,2335.865,2336.3374396319427,2336.6434099733265,2336.4776770847334,44.37177708837239,41.14002441695044,41.39860255936499,NaN,NaN,NaN,NaN,NaN,NaN
1716771300,2335.865,2336.65,2335.86,2336.28,2336.3361772224494,2336.610372703024,2336.469925042195,35.5739857001752,46.46371266617197,41.2068791138894,NaN,NaN,NaN,NaN,NaN,NaN
1716771600,2336.28,2337.315,2334.685,2335.865,2336.3258216790987,2336.5426115482037,2336.4462024915206,36.93401854123736,42.22068996996899,41.23590912414688,NaN,NaN,NaN,NaN,NaN,NaN
1716771900,2335.865,2337.625,2335.075,2337.485,2336.3512981257118,2336.6282832256397,2336.4869396487156,34.51485786920321,58.6132606836904,42.112145804395084,NaN,NaN,NaN,NaN,NaN,NaN
1716772200,2337.485,2339.63,2337.105,2339.55,2336.421599265806,2336.893893841491,2336.6070596624913,35.101626149020824,70.47653500772515,44.099416239887326,NaN,NaN,NaN,NaN,70.47653500772515,NaN
1716772500,2339.55,2339.615,2337.3,2337.75,2336.450794886338,2336.9717216740823,2336.6518808521973,35.57104077287491,55.162290073129945,44.9138147152942,NaN,NaN,NaN,NaN,NaN,NaN
1716772800,2337.75,2338.96,2337.225,2338.96,2336.5059422514732,2337.1524742491656,2336.7423953285816,35.1676340998337,61.42332582647148,46.35434868078799,NaN,NaN,NaN,NaN,NaN,NaN
1716773100,2338.96,2339.385,2337.91,2339.26,2336.566470993199,2337.3440674992416,2336.841124923539,37.06632846504335,62.85231167790285,47.95371762698359,NaN,NaN,NaN,NaN,NaN,NaN
1716773400,2339.26,2340.37,2338.49,2338.61,2336.611383718623,2337.459152272038,2336.9104925735965,42.19635631544069,57.70624342731665,49.13412574943272,NaN,NaN,NaN,NaN,NaN,NaN
1716773700,2338.61,2340.36,2338.25,2340.305,2336.6925620984334,2337.7178657018526,2337.043610511887,43.35881750210843,65.81574620623957,50.60897326125275,NaN,NaN,NaN,NaN,NaN,NaN
1716774000,2340.305,2340.415,2339.115,2339.12,2336.7459123819845,2337.8453324562297,2337.1250375506365,44.5512305828468,57.28366636812385,51.93575761940708,NaN,NaN,NaN,NaN,NaN,NaN
1716774300,2339.12,2340.13,2338.23,2338.795,2336.7909472746883,2337.9316658692996,2337.190526274141,35.83258836655476,55.10669861533127,53.30529269164402,NaN,NaN,NaN,NaN,NaN,NaN
1716774600,2338.795,2339.77,2338.355,2339.555,2336.8516956862336,2338.079241699363,2337.2832507339785,28.857674593521132,59.141239313692935,55.25089054988042,NaN,NaN,NaN,NaN,NaN,NaN
1716774900,2339.555,2340.39,2339.31,2339.75,2336.9153946821407,2338.231128817603,2337.379985999313,28.332468073825634,60.16191901214034,56.68340451891828,NaN,NaN,NaN,NaN,NaN,NaN
1716775200,2339.75,2339.98,2338.795,2339.28,2336.967364029786,2338.326480743275,2337.454496352281,22.93662470401573,56.38947278260617,57.77265083075083,NaN,NaN,NaN,NaN,NaN,NaN
1716775500,2339.28,2339.86,2338.945,2339.105,2337.0143450401206,2338.3972552211594,2337.519221985525,18.619950008167805,54.963620960725116,58.379787137504636,NaN,NaN,54.963620960725116,NaN,NaN,NaN
1716775800,2339.105,2339.585,2338.865,2339.24,2337.063260533744,2338.4738683828723,2337.5867034762887,16.1603522509246,55.91901141296103,59.35823866914692,NaN,NaN,NaN,NaN,NaN,NaN
1716776100,2339.24,2340.04,2339.125,2340.03,2337.1284635989364,2338.6153348935204,2337.682519026238,17.27071056736229,61.26222913080028,59.547450701083335,NaN,NaN,NaN,NaN,NaN,NaN
1716776400,2340.03,2340.85,2339.255,2340.85,2337.210255607751,2338.8184862668368,2337.8067339663853,23.94882127785018,66.01342751999286,59.22865730910246,NaN,NaN,NaN,NaN,NaN,NaN
1716776700,2340.85,2341.255,2340.31,2340.325,2337.27871152846,2338.9554420607606,2337.9054894971155,31.143739480676576,60.71589219019371,59.62534317460702,NaN,NaN,NaN,NaN,NaN,NaN
1716777000,2340.325,2340.4,2339.21,2340.22,2337.343355231131,2339.0704018734186,2337.996254614876,25.38045594965163,59.65210480109696,59.49882738708027,NaN,NaN,NaN,NaN,NaN,NaN
1716777300,2340.22,2340.945,2339.5,2340.745,2337.4181166546227,2339.2226380667444,2338.1040485515473,23.814210244821925,63.23109604213449,59.525883413096814,NaN,NaN,NaN,NaN,NaN,NaN
1716777600,2340.745,2341.285,2340.175,2341.14,2337.499916288587,2339.39694369704,2338.2231054710946,24.730475185853052,65.76943220574546,60.10182546869886,NaN,NaN,NaN,NaN,NaN,NaN
1716777900,2341.14,2344.5,2341.055,2344.37,2337.650907139387,2339.849039724582,2338.4641601585026,34.17908939431126,78.96398811629284,61.04098560513125,NaN,NaN,NaN,NaN,NaN,NaN
1716778200,2344.37,2346.535,2344.035,2346.03,2337.8350630264335,2340.4109452041653,2338.76085976013,43.55981680869225,82.75895017275428,62.86064873403342,NaN,NaN,NaN,NaN,NaN,NaN
1716778500,2346.03,2346.42,2344.71,2346.21,2338.019127575303,2340.9381320037864,2339.052982906792,51.064398740197035,83.1257180068847,64.86200726200151,NaN,NaN,NaN,NaN,83.1257180068847,NaN
1716778800,2346.21,2347.39,2345.29,2345.385,2338.1810148813406,2341.342392730715,2339.301297302604,57.80542745693097,75.0005742047426,65.99481689707649,NaN,NaN,NaN,NaN,NaN,NaN
1716779100,2345.385,2345.78,2343.69,2344.355,2338.3167068619705,2341.616266118832,2339.4994817221095,52.605379786807504,66.04531012875977,66.41505911969216,NaN,NaN,NaN,NaN,NaN,NaN
1716779400,2344.355,2345.69,2344.335,2344.695,2338.4568891287404,2341.89615101712,2339.703227536929,48.44534165070873,67.46992683083594,67.20652012313714,NaN,NaN,NaN,NaN,NaN,NaN
1716779700,2344.695,2345.18,2344.025,2344.69,2338.5938805764604,2342.150137288291,2339.898787241363,43.01238790307555,67.42370369058537,68.09652603241287,NaN,NaN,NaN,NaN,NaN,NaN
1716780000,2344.69,2346.285,2344.62,2345.605,2338.7479711132414,2342.464215716628,2340.1225602907216,42.79751115533316,71.40679792520098,69.20279649757286,NaN,NaN,NaN,NaN,NaN,NaN
1716780300,2345.605,2347.665,2345.105,2347.465,2338.9395541656977,2342.918832469662,2340.4104991028503,46.00026548890711,77.59442698882236,70.36938205886015,NaN,NaN,NaN,NaN,77.59442698882236,NaN
1716780600,2347.465,2347.625,2345.7,2345.965,2339.0939595686496,2343.195756790602,2340.6283226674445,48.56246895576628,64.99192722484784,70.29641775206409,NaN,NaN,NaN,NaN,NaN,NaN
1716780900,2345.965,2346.26,2344,2344.335,2339.2091472704374,2343.2993243550927,2340.773682562839,39.21865197256234,54.336483654050696,69.84074571376816,NaN,NaN,NaN,NaN,NaN,NaN
1716781200,2344.335,2345.015,2343.97,2344.905,2339.334330846911,2343.445294868266,2340.935695011355,31.583690072688743,57.071160468298515,69.6563925471397,NaN,NaN,NaN,NaN,NaN,NaN
1716781500,2344.905,2345.72,2344.795,2345.43,2339.4683015975284,2343.6257226075145,2341.1119422658116,29.18455106317412,59.550261970658916,69.39347582774859,NaN,NaN,NaN,NaN,NaN,NaN
1716781800,2345.43,2346.07,2345.33,2345.915,2339.6099872767036,2343.833838734104,2341.300297471074,28.940668136780108,61.813818368180534,69.11093198220824,NaN,NaN,NaN,NaN,NaN,NaN
1716782100,2345.915,2346.12,2345.5,2346.115,2339.7529545893035,2344.0412170310037,2341.4891093349534,29.008682267481557,62.768442820753755,67.95410731824117,NaN,NaN,NaN,NaN,NaN,NaN
1716782400,2346.115,2346.16,2344.345,2344.37,2339.8544281148133,2344.0711063918216,2341.602085439465,26.27824836852254,50.52381967700845,65.65159799711645,NaN,NaN,NaN,NaN,NaN,NaN
1716782700,2344.37,2344.635,2343.465,2343.535,2339.935319804598,2344.0223694471106,2341.6778860104664,28.283068750393458,45.77603736342558,62.983763665440804,NaN,NaN,NaN,NaN,NaN,NaN
1716783000,2343.535,2343.85,2343.03,2343.14,2340.005752336365,2343.942154042828,2341.7352238139774,31.576512921522298,43.62145604279029,60.74239808244421,NaN,NaN,NaN,NaN,NaN,NaN
1716783300,2343.14,2343.3,2341.485,2341.565,2340.040021515785,2343.7260491298434,2341.728548370292,38.30636457468759,36.094682144353655,58.60306751212949,NaN,NaN,36.094682144353655,NaN,NaN,NaN
1716783600,2341.565,2342.905,2341.1,2342.82,2340.1011199440095,2343.6436810271302,2341.7713503949867,44.410007534578874,44.56354028472784,56.96689704455034,NaN,NaN,NaN,NaN,NaN,NaN
1716783900,2342.82,2343.46,2342.435,2343.2,2340.1692271979873,2343.6033463883,2341.8273758696932,43.98594803618629,46.92966196094422,55.503036921004544,NaN,NaN,NaN,NaN,NaN,NaN
1716784200,2343.2,2343.56,2342.915,2343.145,2340.2346287980317,2343.5616785348184,2341.8790474042153,42.673743081955024,46.609732100343955,53.73181793351476,NaN,NaN,NaN,NaN,NaN,NaN
1716784500,2343.145,2343.15,2342.34,2342.56,2340.2857358574156,2343.470616849835,2341.905751427579,44.092709520467984,43.13450761966696,51.27039512143223,NaN,NaN,NaN,NaN,NaN,NaN
1716784800,2342.56,2342.66,2341.92,2342.13,2340.3262691352747,2343.3487425907592,2341.9145454892428,46.7611481688542,40.65863052105974,49.532302499733085,NaN,NaN,NaN,NaN,NaN,NaN
1716785100,2342.13,2342.455,2341.49,2342.125,2340.365801681752,2343.2374932643265,2341.9227986073115,50.28694484013639,40.62850087187836,48.55316087243506,NaN,NaN,40.62850087187836,NaN,NaN,NaN
1716785400,2342.125,2342.91,2341.94,2342.79,2340.4190807656696,2343.196812058479,2341.956806505064,47.26456388725865,46.48850040837904,47.797256582440816,NaN,NaN,NaN,NaN,NaN,NaN
1716785700,2342.79,2343.115,2342.4,2343.08,2340.4775625070833,2343.1861927804352,2342.000853308787,42.38695493827366,48.930872603210894,47.03872877048024,NaN,NaN,NaN,NaN,NaN,NaN
1716786000,2343.08,2343.395,2342.11,2342.505,2340.5221215728616,2343.124266164032,2342.020623767266,40.622527838654044,44.46028784766723,45.799190876157866,NaN,NaN,NaN,NaN,NaN,NaN
1716786300,2342.505,2342.97,2341.985,2342.97,2340.5759210987326,2343.110241967302,2342.0578542077656,40.13418911929083,48.67396884900344,44.79244273531856,NaN,NaN,NaN,NaN,NaN,NaN
1716786600,2342.97,2343.295,2342.485,2342.7,2340.622604151508,2343.0729472430016,2342.083036395696,34.65249145608268,46.402694824434356,44.49807667442042,NaN,NaN,NaN,NaN,NaN,NaN
1716786900,2342.7,2343.325,2342.7,2343.155,2340.678261203123,2343.080406584547,2342.1250741841004,29.79789452147889,50.7093713626141,44.85045767436245,NaN,NaN,NaN,NaN,NaN,NaN
1716787200,2343.155,2343.155,2342.355,2343.015,2340.7296180997578,2343.074460531406,2342.1599732357045,30.04196410355079,49.35358234625263,45.259895267466895,NaN,NaN,NaN,NaN,NaN,NaN
1716787500,2343.015,2343.335,2342.815,2343.065,2340.7809451744884,2343.0736004830965,2342.195464481363,26.81560116276992,49.88528473440609,46.244938309613495,NaN,NaN,NaN,NaN,NaN,NaN
1716787800,2343.065,2344.29,2341.96,2343.195,2340.8340013244997,2343.084636802815,2342.2346619526825,29.24336804587288,51.36044864128097,46.73043176365301,NaN,NaN,NaN,NaN,NaN,NaN
1716788100,2343.195,2343.4,2340.4,2342.46,2340.869737559126,2343.027851638923,2342.243498738852,29.125532614012865,43.34519221163561,46.47439821013097,NaN,NaN,NaN,NaN,NaN,NaN
1716788400,2342.46,2343.08,2341.64,2342.895,2340.9142488215625,2343.0157742172028,2342.2690478079166,29.031264268524858,48.618188134377284,46.617859355419064,NaN,NaN,NaN,NaN,NaN,NaN
1716788700,2342.895,2343.14,2341.925,2342.46,2340.9482213749347,2342.965249288366,2342.276536129175,28.224855811392036,44.06161289107854,46.68408116051989,NaN,NaN,NaN,NaN,NaN,NaN
1716789000,2342.46,2343.345,2341.74,2342.29,2340.977711015046,2342.9038629894235,2342.277064124109,24.874676008250795,42.33858132812706,46.804077646738975,NaN,NaN,42.33858132812706,NaN,NaN,NaN
1716789300,2342.29,2344.295,2342.095,2343.755,2341.038750333397,2342.981239081294,2342.335022393752,26.194919060633016,58.04725238811574,48.04827418361307,NaN,NaN,NaN,NaN,NaN,NaN
1716789600,2343.755,2343.84,2343.015,2343.25,2341.0873492271685,2343.0056718920855,2342.3709038685065,27.251113502538786,52.562678927459665,48.48214407783312,NaN,NaN,NaN,NaN,NaN,NaN
1716789900,2343.25,2344.65,2343.04,2344.545,2341.1633415518463,2343.145610810987,2342.45616254033,32.744630328549285,62.62463676380516,49.46027008930413,NaN,NaN,NaN,NaN,62.62463676380516,NaN
1716790200,2344.545,2344.595,2342.435,2342.61,2341.1951362430145,2343.096918919079,2342.4621953818855,29.696976810231803,46.31476644818173,49.59273284648374,NaN,NaN,NaN,NaN,NaN,NaN
1716790500,2342.61,2343.3,2341.665,2343.02,2341.2352431387726,2343.089926290072,2342.484070072792,26.760180971840036,49.41629848847202,49.64575639216007,NaN,NaN,NaN,NaN,NaN,NaN
1716790800,2343.02,2344.155,2342.945,2343.575,2341.2866663664918,2343.1340239000656,2342.5268516385645,24.7892007206672,53.460302676043455,50.14987123870357,NaN,NaN,NaN,NaN,NaN,NaN
1716791100,2343.575,2344.54,2343.14,2344.495,2341.357179193602,2343.2577490000594,2342.604033927248,25.457670278469624,59.43366787390901,50.77303527522464,NaN,NaN,NaN,NaN,NaN,NaN
1716791400,2344.495,2344.685,2342.985,2343.775,2341.4103181124237,2343.304771818236,2342.6499541653952,24.361040121729328,53.46636190865813,51.06680524396789,NaN,NaN,NaN,NaN,NaN,NaN
1716791700,2343.775,2344.49,2343.19,2343.83,2341.4634979341286,2343.35251983476,2342.696230472635,23.483735996337092,53.85956340015504,51.35068229152139,NaN,NaN,NaN,NaN,NaN,NaN
1716792000,2343.83,2344.07,2343.455,2343.49,2341.508036441071,2343.3650180316004,2342.7273586893944,22.781892696023302,50.905070761309744,51.31815530009487,NaN,NaN,NaN,NaN,NaN,NaN
1716792300,2343.49,2344.17,2342.9,2343.21,2341.545442233575,2343.350925483273,2342.7462857996143,21.622484857489173,48.47203793779398,51.68435856624904,NaN,NaN,NaN,NaN,NaN,NaN
1716792600,2343.21,2344.41,2341.665,2342.395,2341.5641138328374,2343.264023166612,2342.7325098859037,28.356625430640246,41.982519265437354,51.210382218467615,NaN,NaN,NaN,NaN,NaN,NaN
1716792900,2342.395,2342.845,2341.315,2341.455,2341.561715726621,2343.0995665151017,2342.6824114590054,35.00024055049575,35.83431788170461,50.622718289226626,NaN,NaN,NaN,NaN,NaN,NaN
1716793200,2341.455,2341.625,2339.565,2340.455,2341.537392304058,2342.8591513773654,2342.595061990025,43.90837647986716,30.546560276485053,49.78043107125219,NaN,NaN,30.546560276485053,NaN,NaN,NaN
1716793500,2340.455,2341.44,2339.89,2340.87,2341.5227243413315,2342.6783194339687,2342.52741250022,51.0348852233643,34.97125541979227,48.13214557351481,NaN,NaN,NaN,NaN,NaN,NaN
1716793800,2340.87,2341.225,2340.405,2340.67,2341.5039831470167,2342.4957449399717,2342.454572794329,56.73609221816201,33.817611158426956,46.79321216144104,NaN,NaN,NaN,NaN,NaN,NaN
1716794100,2340.67,2341.34,2339.935,2341.16,2341.4964230778514,2342.3743135817926,2342.4038052337673,62.10296464262014,39.271160466189905,45.12510671161139,NaN,NaN,NaN,NaN,NaN,NaN
1716794400,2341.16,2341.39,2340.295,2340.965,2341.484743449767,2342.246194165266,2342.34738149911,65.45942823545512,37.89057277368222,44.52337859200428,NaN,NaN,NaN,NaN,NaN,NaN
1716794700,2340.965,2340.97,2340.075,2340.305,2341.4588150222994,2342.0697219684234,2342.267288106988,68.66441977081108,33.46609410832595,43.3840782791367,NaN,NaN,NaN,NaN,NaN,NaN
1716795000,2340.305,2340.72,2339.425,2339.75,2341.421258648183,2341.858838153112,2342.168570926322,72.38575179877056,30.17401286575148,41.72077186411584,NaN,NaN,NaN,NaN,NaN,NaN
1716795300,2339.75,2339.785,2338.225,2338.935,2341.3666156009704,2341.5930346846476,2342.0417642233288,76.42954717264917,26.00076848943813,39.33270762236793,NaN,NaN,NaN,NaN,NaN,NaN
1716795600,2338.935,2339.925,2338.535,2338.765,2341.309437236114,2341.3359406224067,2341.9132636655513,77.44624663159264,25.193211678101164,37.313196891613856,NaN,NaN,NaN,NaN,NaN,NaN
1716795900,2338.765,2339.42,2338.64,2339.04,2341.2595594946606,2341.1272187476425,2341.8005866590593,78.25960619874743,29.14849193779689,35.54812035858827,NaN,NaN,NaN,NaN,NaN,NaN
1716796200,2339.04,2339.175,2338.66,2338.925,2341.208250494778,2340.9270170433115,2341.6878185547826,78.91029385247127,28.449560695551583,33.94415535389126,NaN,NaN,NaN,NaN,NaN,NaN
1716796500,2338.925,2339.65,2338.6,2338.645,2341.1519153190684,2340.719560948465,2341.568492336948,69.40371133120684,26.716493124448874,32.39018786722375,NaN,NaN,NaN,NaN,NaN,NaN
1716796800,2338.645,2339.105,2338.32,2338.355,2341.090444652715,2340.504600862241,2341.442473029617,64.11934446733784,24.96627891138118,31.174742127648308,NaN,NaN,24.96627891138118,NaN,NaN,NaN
1716797100,2338.355,2340.345,2338.235,2340.28,2341.072632682326,2340.4841826020374,2341.3968858519847,56.525554581235994,49.40997501779732,32.1444319230835,NaN,NaN,NaN,NaN,NaN,NaN
1716797400,2340.28,2341.73,2340.265,2341.49,2341.081805590407,2340.5756205473067,2341.400537387201,56.40285992903842,58.786853555639304,34.161595728737375,NaN,NaN,NaN,NaN,NaN,NaN
1716797700,2341.49,2343.345,2341.39,2341.795,2341.0974801928155,2340.686473224824,2341.4160065092715,59.56759330794414,60.820717220477704,36.00798585735776,NaN,NaN,NaN,NaN,NaN,NaN
1716798000,2341.795,2342.62,2341.39,2341.97,2341.116656452314,2340.803157477113,2341.437731744202,62.09938001106872,62.01576468035593,38.02213968035268,NaN,NaN,NaN,NaN,NaN,NaN
1716798300,2341.97,2343.445,2341.935,2342.72,2341.1518947720433,2340.9774158882847,2341.4880167738415,65.39136219797584,66.83317148944339,39.990854753442214,NaN,NaN,NaN,NaN,NaN,NaN
1716798600,2342.72,2343.76,2342.47,2343.09,2341.194490491339,2341.1694689893498,2341.5508396454557,68.44580611801754,68.98904383974518,42.21217411530386,NaN,NaN,NaN,NaN,NaN,NaN
1716798900,2343.09,2343.165,2342.34,2343.045,2341.2351610299906,2341.3399718084997,2341.6094341691633,69.14811507336618,68.38832761614148,44.7066193658621,NaN,NaN,NaN,NaN,NaN,NaN
1716799200,2343.045,2345.265,2343.045,2344.31,2341.302739908452,2341.6099743713635,2341.715338711549,72.47595698967535,75.14751587430774,47.919012437901834,NaN,NaN,NaN,NaN,NaN,NaN
1716799500,2344.31,2345.435,2343.43,2345.435,2341.3935588115633,2341.957703973967,2341.8612077816842,75.27334375553824,79.48252874670742,51.73913817056393,NaN,NaN,NaN,NaN,79.48252874670742,NaN
1716799800,2345.435,2345.595,2343.81,2344.58,2341.4635904860343,2342.1960945217884,2341.9678270843633,77.6546361883333,69.27812170872983,54.88806031560883,NaN,NaN,NaN,NaN,NaN,NaN
1716800100,2344.58,2346.33,2344.235,2344.34,2341.52680827755,2342.3909950198076,2342.060853473212,80.1575751910239,66.61087106688342,57.56394453911502,NaN,NaN,NaN,NaN,NaN,NaN
1716800400,2344.34,2344.49,2343.72,2344.325,2341.588306996725,2342.5668136543704,2342.149643533086,75.70939468876328,66.4332515268879,60.27706531278189,NaN,NaN,NaN,NaN,NaN,NaN
1716800700,2344.325,2344.395,2343.415,2343.635,2341.6332892605333,2342.663921503973,2342.2078928062983,68.62779361064236,58.46509898549058,62.544822874284876,NaN,NaN,58.46509898549058,NaN,NaN,NaN
1716801000,2343.635,2344.645,2343.49,2344.595,2341.6983818042577,2342.839474094521,2342.30150485311,64.18714995387003,64.96180845528791,65.40164641313535,NaN,NaN,NaN,NaN,NaN,NaN
1716801300,2344.595,2345.21,2344.385,2344.94,2341.769626160208,2343.030430995019,2342.4049752510273,63.04187791772037,67.02156397016466,66.65961705259016,NaN,NaN,NaN,NaN,NaN,NaN
1716801600,2344.94,2345.105,2344.36,2345.09,2341.8426014094343,2343.2176645409263,2342.510270339222,61.73669176572504,67.93225705739513,67.31286015985845,NaN,NaN,NaN,NaN,67.93225705739513,NaN
1716801900,2345.09,2345.865,2344.8,2344.85,2341.9086980817547,2343.3660586735696,2342.6020244435663,63.4585781106636,64.75332300961097,67.59376057336796,NaN,NaN,NaN,NaN,NaN,NaN
1716802200,2344.85,2345.765,2344.795,2344.915,2341.9747706513863,2343.506871521427,2342.692729367348,64.74720966424782,65.24277508379085,67.82426131647046,NaN,NaN,NaN,NaN,NaN,NaN
1716802500,2344.915,2345.23,2344.35,2344.53,2342.030929538169,2343.5998832012974,2342.7647791960794,58.13459823618838,59.77954532129532,67.32043087588845,NaN,NaN,NaN,NaN,NaN,NaN
1716802800,2344.53,2344.77,2343.845,2343.845,2342.070799218649,2343.622166546634,2342.807140796233,46.54169862271466,51.28911708022369,66.0561503930655,NaN,NaN,NaN,NaN,NaN,NaN
1716803100,2343.845,2344.395,2343.73,2344.345,2342.120781653404,2343.6878786787584,2342.8674490003023,38.553616709677044,56.32054362080592,65.19416582197009,NaN,NaN,NaN,NaN,NaN,NaN
1716803400,2344.345,2344.405,2343.195,2343.46,2342.150215023659,2343.667162435235,2342.890686294408,37.253918777193654,46.81128871795952,63.170149596516644,NaN,NaN,NaN,NaN,NaN,NaN
1716803700,2343.46,2343.91,2343.075,2343.37,2342.177023484677,2343.6401476683955,2342.9094829103137,37.17878619357913,45.93493489499851,60.77389289282315,NaN,NaN,45.93493489499851,NaN,NaN,NaN
1716804000,2343.37,2343.68,2342.445,2343.515,2342.206429561937,2343.6287706076323,2342.9332286785366,41.13069382654179,47.6880591748525,59.231745568974766,NaN,NaN,NaN,NaN,NaN,NaN
1716804300,2343.515,2344.38,2343.28,2343.98,2342.245409132004,2343.660700552393,2342.97427853428,34.68054872509499,53.10623974134116,58.26712904572175,NaN,NaN,NaN,NaN,NaN,NaN
1716804600,2343.98,2344.985,2343.635,2344.78,2342.301114425806,2343.76245504763,2343.045091140779,31.38174485454946,60.85635900093979,57.86877957958261,NaN,NaN,NaN,NaN,NaN,NaN
1716804900,2344.78,2345.305,2344.575,2344.725,2342.354386636228,2343.849959134209,2343.1109699195717,31.052410822292696,60.09764003934084,57.98538965485762,NaN,NaN,NaN,NaN,NaN,NaN
1716805200,2344.725,2344.965,2344.395,2344.965,2342.411762754113,2343.9513264856446,2343.1836769815495,28.44619585137302,62.37216272459162,57.80041495980789,NaN,NaN,NaN,NaN,NaN,NaN
1716805500,2344.965,2345.65,2344.57,2345.325,2342.4757899463307,2344.0762058960404,2343.2676504332535,31.28742303463857,65.63679385545797,57.70150280875741,NaN,NaN,NaN,NaN,65.63679385545797,NaN
1716805800,2345.325,2345.455,2344.47,2344.775,2342.5263220354223,2344.139732632764,2343.326762180969,32.0774500587796,57.2108097686126,56.93568514527294,NaN,NaN,NaN,NaN,NaN,NaN
1716806100,2344.775,2345.015,2343.685,2345.015,2342.581018254424,2344.219302393422,2343.392967585637,27.750097906121585,59.718016611152414,56.5760204025259,NaN,NaN,NaN,NaN,NaN,NaN
